month,sku,variation,category,location,inventory_units,unit_cost,inventory_value
2024-03-01,classic,plus,beverage,factory_b,2156,12,25872
2024-04-01,classic,plus,beverage,factory_b,2011,12,24132
2024-05-01,classic,plus,beverage,factory_b,1974,12,23688
2024-06-01,classic,plus,beverage,factory_b,2090,12,25080
2024-07-01,classic,plus,beverage,factory_b,2043,12,24516
2024-08-01,classic,plus,beverage,factory_b,2140,12,25680
2024-09-01,classic,plus,beverage,factory_b,1927,12,23124
2024-10-01,classic,plus,beverage,factory_b,2305,12,27660
2024-11-01,classic,plus,beverage,factory_b,2310,12,27720
2024-12-01,classic,plus,beverage,factory_b,2189,12,26268
2025-01-01,classic,plus,beverage,factory_b,2651,12,31812
2025-02-01,classic,plus,beverage,factory_b,2531,12,30372
2025-03-01,classic,plus,beverage,factory_b,2797,12,33564
2025-04-01,classic,plus,beverage,factory_b,2729,12,32748
2025-05-01,classic,plus,beverage,factory_b,2454,12,29448
2025-06-01,classic,plus,beverage,factory_b,2848,12,34176
2025-07-01,classic,plus,beverage,factory_b,2801,12,33612
2025-08-01,classic,plus,beverage,factory_b,2868,12,34416
2025-09-01,classic,plus,beverage,factory_b,2750,12,33000
2025-10-01,classic,plus,beverage,factory_b,2691,12,32292
2025-11-01,classic,plus,beverage,factory_b,2588,12,31056
2025-12-01,classic,plus,beverage,factory_b,2859,12,34308
2026-01-01,classic,plus,beverage,factory_b,2824,12,33888
2026-02-01,classic,plus,beverage,factory_b,2392,12,28704
2026-03-01,classic,plus,beverage,factory_b,2382,12,28584
2022-01-01,classic,plus,beverage,3pl_north,5346,12,64152
2022-02-01,classic,plus,beverage,3pl_north,5045,12,60540
2022-03-01,classic,plus,beverage,3pl_north,5556,12,66672
2022-04-01,classic,plus,beverage,3pl_north,4940,12,59280
2022-05-01,classic,plus,beverage,3pl_north,5318,12,63816
2022-06-01,classic,plus,beverage,3pl_north,4956,12,59472
2022-07-01,classic,plus,beverage,3pl_north,5398,12,64776
2022-08-01,classic,plus,beverage,3pl_north,5135,12,61620
2022-09-01,classic,plus,beverage,3pl_north,4623,12,55476
2022-10-01,classic,plus,beverage,3pl_north,4595,12,55140
2022-11-01,classic,plus,beverage,3pl_north,4694,12,56328
2022-12-01,classic,plus,beverage,3pl_north,4572,12,54864
2023-01-01,classic,plus,beverage,3pl_north,4635,12,55620
2023-02-01,classic,plus,beverage,3pl_north,5259,12,63108
2023-03-01,classic,plus,beverage,3pl_north,5099,12,61188
2023-04-01,classic,plus,beverage,3pl_north,5318,12,63816
2023-05-01,classic,plus,beverage,3pl_north,5483,12,65796
2023-06-01,classic,plus,beverage,3pl_north,5151,12,61812
2023-07-01,classic,plus,beverage,3pl_north,5294,12,63528
2023-08-01,classic,plus,beverage,3pl_north,5325,12,63900
2023-09-01,classic,plus,beverage,3pl_north,4941,12,59292
2023-10-01,classic,plus,beverage,3pl_north,4802,12,57624
2023-11-01,classic,plus,beverage,3pl_north,4766,12,57192
2023-12-01,classic,plus,beverage,3pl_north,4813,12,57756
2024-01-01,classic,plus,beverage,3pl_north,6449,12,77388
2024-02-01,classic,plus,beverage,3pl_north,6358,12,76296
2024-03-01,classic,plus,beverage,3pl_north,7264,12,87168
2024-04-01,classic,plus,beverage,3pl_north,7100,12,85200
2024-05-01,classic,plus,beverage,3pl_north,6141,12,73692
2024-06-01,classic,plus,beverage,3pl_north,6441,12,77292
2024-07-01,classic,plus,beverage,3pl_north,6108,12,73296
2024-08-01,classic,plus,beverage,3pl_north,6751,12,81012
2024-09-01,classic,plus,beverage,3pl_north,6721,12,80652
2024-10-01,classic,plus,beverage,3pl_north,7201,12,86412
2024-11-01,classic,plus,beverage,3pl_north,6493,12,77916
2024-12-01,classic,plus,beverage,3pl_north,7180,12,86160
2025-01-01,classic,plus,beverage,3pl_north,9232,12,110784
2025-02-01,classic,plus,beverage,3pl_north,7747,12,92964
2025-03-01,classic,plus,beverage,3pl_north,8934,12,107208
2025-04-01,classic,plus,beverage,3pl_north,8593,12,103116
2025-05-01,classic,plus,beverage,3pl_north,8408,12,100896
2025-06-01,classic,plus,beverage,3pl_north,8307,12,99684
2025-07-01,classic,plus,beverage,3pl_north,8922,12,107064
2025-08-01,classic,plus,beverage,3pl_north,8677,12,104124
2025-09-01,classic,plus,beverage,3pl_north,8957,12,107484
2025-10-01,classic,plus,beverage,3pl_north,9122,12,109464
2025-11-01,classic,plus,beverage,3pl_north,8639,12,103668
2025-12-01,classic,plus,beverage,3pl_north,9253,12,111036
2026-01-01,classic,plus,beverage,3pl_north,8624,12,103488
2026-02-01,classic,plus,beverage,3pl_north,8672,12,104064
2026-03-01,classic,plus,beverage,3pl_north,8534,12,102408
2022-01-01,classic,plus,beverage,3pl_south,3897,12,46764
2022-02-01,classic,plus,beverage,3pl_south,3496,12,41952
2022-03-01,classic,plus,beverage,3pl_south,3615,12,43380
2022-04-01,classic,plus,beverage,3pl_south,3810,12,45720
2022-05-01,classic,plus,beverage,3pl_south,3531,12,42372
2022-06-01,classic,plus,beverage,3pl_south,3693,12,44316
2022-07-01,classic,plus,beverage,3pl_south,3867,12,46404
2022-08-01,classic,plus,beverage,3pl_south,3929,12,47148
2022-09-01,classic,plus,beverage,3pl_south,3351,12,40212
2022-10-01,classic,plus,beverage,3pl_south,3913,12,46956
2022-11-01,classic,plus,beverage,3pl_south,3600,12,43200
2022-12-01,classic,plus,beverage,3pl_south,3431,12,41172
2023-01-01,classic,plus,beverage,3pl_south,3576,12,42912
2023-02-01,classic,plus,beverage,3pl_south,3951,12,47412
2023-03-01,classic,plus,beverage,3pl_south,3600,12,43200
2023-04-01,classic,plus,beverage,3pl_south,3482,12,41784
2023-05-01,classic,plus,beverage,3pl_south,3701,12,44412
2023-06-01,classic,plus,beverage,3pl_south,3418,12,41016
2023-07-01,classic,plus,beverage,3pl_south,3299,12,39588
2023-08-01,classic,plus,beverage,3pl_south,3338,12,40056
2023-09-01,classic,plus,beverage,3pl_south,3337,12,40044
2023-10-01,classic,plus,beverage,3pl_south,3354,12,40248
2023-11-01,classic,plus,beverage,3pl_south,3345,12,40140
2023-12-01,classic,plus,beverage,3pl_south,3707,12,44484
2024-01-01,classic,plus,beverage,3pl_south,4501,12,54012
2024-02-01,classic,plus,beverage,3pl_south,4659,12,55908
2024-03-01,classic,plus,beverage,3pl_south,5189,12,62268
2024-04-01,classic,plus,beverage,3pl_south,4782,12,57384
2024-05-01,classic,plus,beverage,3pl_south,4968,12,59616
2024-06-01,classic,plus,beverage,3pl_south,4492,12,53904
2024-07-01,classic,plus,beverage,3pl_south,4511,12,54132
2024-08-01,classic,plus,beverage,3pl_south,4366,12,52392
2024-09-01,classic,plus,beverage,3pl_south,4489,12,53868
2024-10-01,classic,plus,beverage,3pl_south,4594,12,55128
2024-11-01,classic,plus,beverage,3pl_south,4497,12,53964
2024-12-01,classic,plus,beverage,3pl_south,4412,12,52944
2025-01-01,classic,plus,beverage,3pl_south,5553,12,66636
2025-02-01,classic,plus,beverage,3pl_south,5962,12,71544
2025-03-01,classic,plus,beverage,3pl_south,5656,12,67872
2025-04-01,classic,plus,beverage,3pl_south,5846,12,70152
2025-05-01,classic,plus,beverage,3pl_south,6013,12,72156
2025-06-01,classic,plus,beverage,3pl_south,6238,12,74856
2025-07-01,classic,plus,beverage,3pl_south,5455,12,65460
2025-08-01,classic,plus,beverage,3pl_south,6369,12,76428
2025-09-01,classic,plus,beverage,3pl_south,6163,12,73956
2025-10-01,classic,plus,beverage,3pl_south,5506,12,66072
2025-11-01,classic,plus,beverage,3pl_south,6458,12,77496
2025-12-01,classic,plus,beverage,3pl_south,6515,12,78180
2026-01-01,classic,plus,beverage,3pl_south,5481,12,65772
2026-02-01,classic,plus,beverage,3pl_south,5741,12,68892
2026-03-01,classic,plus,beverage,3pl_south,6377,12,76524
2022-01-01,classic,plus,beverage,amazon,441,12,5292
2022-02-01,classic,plus,beverage,amazon,474,12,5688
2022-03-01,classic,plus,beverage,amazon,435,12,5220
2022-04-01,classic,plus,beverage,amazon,469,12,5628
2022-05-01,classic,plus,beverage,amazon,409,12,4908
2022-06-01,classic,plus,beverage,amazon,455,12,5460
2022-07-01,classic,plus,beverage,amazon,435,12,5220
2022-08-01,classic,plus,beverage,amazon,451,12,5412
2022-09-01,classic,plus,beverage,amazon,394,12,4728
2022-10-01,classic,plus,beverage,amazon,402,12,4824
2022-11-01,classic,plus,beverage,amazon,400,12,4800
2022-12-01,classic,plus,beverage,amazon,448,12,5376
2023-01-01,classic,plus,beverage,amazon,462,12,5544
2023-02-01,classic,plus,beverage,amazon,454,12,5448
2023-03-01,classic,plus,beverage,amazon,391,12,4692
2023-04-01,classic,plus,beverage,amazon,464,12,5568
2023-05-01,classic,plus,beverage,amazon,419,12,5028
2023-06-01,classic,plus,beverage,amazon,423,12,5076
2023-07-01,classic,plus,beverage,amazon,398,12,4776
2023-08-01,classic,plus,beverage,amazon,453,12,5436
2023-09-01,classic,plus,beverage,amazon,405,12,4860
2023-10-01,classic,plus,beverage,amazon,438,12,5256
2023-11-01,classic,plus,beverage,amazon,462,12,5544
2023-12-01,classic,plus,beverage,amazon,397,12,4764
2024-01-01,classic,plus,beverage,amazon,580,12,6960
2024-02-01,classic,plus,beverage,amazon,546,12,6552
2024-03-01,classic,plus,beverage,amazon,558,12,6696
2024-04-01,classic,plus,beverage,amazon,573,12,6876
2024-05-01,classic,plus,beverage,amazon,560,12,6720
2024-06-01,classic,plus,beverage,amazon,593,12,7116
2024-07-01,classic,plus,beverage,amazon,574,12,6888
2024-08-01,classic,plus,beverage,amazon,586,12,7032
2024-09-01,classic,plus,beverage,amazon,604,12,7248
2024-10-01,classic,plus,beverage,amazon,583,12,6996
2024-11-01,classic,plus,beverage,amazon,586,12,7032
2024-12-01,classic,plus,beverage,amazon,584,12,7008
2025-01-01,classic,plus,beverage,amazon,703,12,8436
2025-02-01,classic,plus,beverage,amazon,697,12,8364
2025-03-01,classic,plus,beverage,amazon,778,12,9336
2025-04-01,classic,plus,beverage,amazon,736,12,8832
2025-05-01,classic,plus,beverage,amazon,684,12,8208
2025-06-01,classic,plus,beverage,amazon,720,12,8640
2025-07-01,classic,plus,beverage,amazon,696,12,8352
2025-08-01,classic,plus,beverage,amazon,783,12,9396
2025-09-01,classic,plus,beverage,amazon,649,12,7788
2025-10-01,classic,plus,beverage,amazon,681,12,8172
2025-11-01,classic,plus,beverage,amazon,701,12,8412
2025-12-01,classic,plus,beverage,amazon,719,12,8628
2026-01-01,classic,plus,beverage,amazon,771,12,9252
2026-02-01,classic,plus,beverage,amazon,661,12,7932
2026-03-01,classic,plus,beverage,amazon,765,12,9180
2022-01-01,classic,plus,beverage,tiktok,511,12,6132
2022-02-01,classic,plus,beverage,tiktok,433,12,5196
2022-03-01,classic,plus,beverage,tiktok,475,12,5700
2022-04-01,classic,plus,beverage,tiktok,465,12,5580
2022-05-01,classic,plus,beverage,tiktok,519,12,6228
2022-06-01,classic,plus,beverage,tiktok,436,12,5232
2022-07-01,classic,plus,beverage,tiktok,463,12,5556
2022-08-01,classic,plus,beverage,tiktok,518,12,6216
2022-09-01,classic,plus,beverage,tiktok,508,12,6096
2022-10-01,classic,plus,beverage,tiktok,503,12,6036
2022-11-01,classic,plus,beverage,tiktok,450,12,5400
2022-12-01,classic,plus,beverage,tiktok,442,12,5304
2023-01-01,classic,plus,beverage,tiktok,489,12,5868
2023-02-01,classic,plus,beverage,tiktok,514,12,6168
2023-03-01,classic,plus,beverage,tiktok,478,12,5736
2023-04-01,classic,plus,beverage,tiktok,480,12,5760
2023-05-01,classic,plus,beverage,tiktok,452,12,5424
2023-06-01,classic,plus,beverage,tiktok,499,12,5988
2023-07-01,classic,plus,beverage,tiktok,443,12,5316
2023-08-01,classic,plus,beverage,tiktok,456,12,5472
2023-09-01,classic,plus,beverage,tiktok,466,12,5592
2023-10-01,classic,plus,beverage,tiktok,474,12,5688
2023-11-01,classic,plus,beverage,tiktok,449,12,5388
2023-12-01,classic,plus,beverage,tiktok,437,12,5244
2024-01-01,classic,plus,beverage,tiktok,645,12,7740
2024-02-01,classic,plus,beverage,tiktok,604,12,7248
2024-03-01,classic,plus,beverage,tiktok,641,12,7692
2024-04-01,classic,plus,beverage,tiktok,587,12,7044
2024-05-01,classic,plus,beverage,tiktok,629,12,7548
2024-06-01,classic,plus,beverage,tiktok,635,12,7620
2024-07-01,classic,plus,beverage,tiktok,574,12,6888
2024-08-01,classic,plus,beverage,tiktok,610,12,7320
2024-09-01,classic,plus,beverage,tiktok,585,12,7020
2024-10-01,classic,plus,beverage,tiktok,576,12,6912
2024-11-01,classic,plus,beverage,tiktok,693,12,8316
2024-12-01,classic,plus,beverage,tiktok,608,12,7296
2025-01-01,classic,plus,beverage,tiktok,838,12,10056
2025-02-01,classic,plus,beverage,tiktok,750,12,9000
2025-03-01,classic,plus,beverage,tiktok,817,12,9804
2025-04-01,classic,plus,beverage,tiktok,830,12,9960
2025-05-01,classic,plus,beverage,tiktok,804,12,9648
2025-06-01,classic,plus,beverage,tiktok,784,12,9408
2025-07-01,classic,plus,beverage,tiktok,775,12,9300
2025-08-01,classic,plus,beverage,tiktok,765,12,9180
2025-09-01,classic,plus,beverage,tiktok,857,12,10284
2025-10-01,classic,plus,beverage,tiktok,841,12,10092
2025-11-01,classic,plus,beverage,tiktok,862,12,10344
2025-12-01,classic,plus,beverage,tiktok,729,12,8748
2026-01-01,classic,plus,beverage,tiktok,825,12,9900
2026-02-01,classic,plus,beverage,tiktok,858,12,10296
2026-03-01,classic,plus,beverage,tiktok,738,12,8856
2022-01-01,classic,plus,beverage,dtc,380,12,4560
2022-02-01,classic,plus,beverage,dtc,366,12,4392
2022-03-01,classic,plus,beverage,dtc,319,12,3828
2022-04-01,classic,plus,beverage,dtc,370,12,4440
2022-05-01,classic,plus,beverage,dtc,373,12,4476
2022-06-01,classic,plus,beverage,dtc,368,12,4416
2022-07-01,classic,plus,beverage,dtc,371,12,4452
2022-08-01,classic,plus,beverage,dtc,373,12,4476
2022-09-01,classic,plus,beverage,dtc,328,12,3936
2022-10-01,classic,plus,beverage,dtc,332,12,3984
2022-11-01,classic,plus,beverage,dtc,360,12,4320
2022-12-01,classic,plus,beverage,dtc,379,12,4548
2023-01-01,classic,plus,beverage,dtc,337,12,4044
2023-02-01,classic,plus,beverage,dtc,356,12,4272
2023-03-01,classic,plus,beverage,dtc,363,12,4356
2023-04-01,classic,plus,beverage,dtc,347,12,4164
2023-05-01,classic,plus,beverage,dtc,365,12,4380
2023-06-01,classic,plus,beverage,dtc,378,12,4536
2023-07-01,classic,plus,beverage,dtc,359,12,4308
2023-08-01,classic,plus,beverage,dtc,353,12,4236
2023-09-01,classic,plus,beverage,dtc,346,12,4152
2023-10-01,classic,plus,beverage,dtc,356,12,4272
2023-11-01,classic,plus,beverage,dtc,340,12,4080
2023-12-01,classic,plus,beverage,dtc,343,12,4116
2024-01-01,classic,plus,beverage,dtc,470,12,5640
2024-02-01,classic,plus,beverage,dtc,427,12,5124
2024-03-01,classic,plus,beverage,dtc,442,12,5304
2024-04-01,classic,plus,beverage,dtc,471,12,5652
2024-05-01,classic,plus,beverage,dtc,461,12,5532
2024-06-01,classic,plus,beverage,dtc,451,12,5412
2024-07-01,classic,plus,beverage,dtc,489,12,5868
2024-08-01,classic,plus,beverage,dtc,485,12,5820
2024-09-01,classic,plus,beverage,dtc,436,12,5232
2024-10-01,classic,plus,beverage,dtc,503,12,6036
2024-11-01,classic,plus,beverage,dtc,467,12,5604
2024-12-01,classic,plus,beverage,dtc,490,12,5880
2025-01-01,classic,plus,beverage,dtc,593,12,7116
2025-02-01,classic,plus,beverage,dtc,642,12,7704
2025-03-01,classic,plus,beverage,dtc,614,12,7368
2025-04-01,classic,plus,beverage,dtc,608,12,7296
2025-05-01,classic,plus,beverage,dtc,617,12,7404
2025-06-01,classic,plus,beverage,dtc,542,12,6504
2025-07-01,classic,plus,beverage,dtc,549,12,6588
2025-08-01,classic,plus,beverage,dtc,609,12,7308
2025-09-01,classic,plus,beverage,dtc,583,12,6996
2025-10-01,classic,plus,beverage,dtc,614,12,7368
2025-11-01,classic,plus,beverage,dtc,538,12,6456
2025-12-01,classic,plus,beverage,dtc,588,12,7056
2026-01-01,classic,plus,beverage,dtc,570,12,6840
2026-02-01,classic,plus,beverage,dtc,579,12,6948
2026-03-01,classic,plus,beverage,dtc,596,12,7152
2022-01-01,classic,plus,beverage,in_transit,182,12,2184
2022-02-01,classic,plus,beverage,in_transit,160,12,1920
2022-03-01,classic,plus,beverage,in_transit,162,12,1944
2022-04-01,classic,plus,beverage,in_transit,179,12,2148
2022-05-01,classic,plus,beverage,in_transit,179,12,2148
2022-06-01,classic,plus,beverage,in_transit,177,12,2124
2022-07-01,classic,plus,beverage,in_transit,178,12,2136
2022-08-01,classic,plus,beverage,in_transit,173,12,2076
2022-09-01,classic,plus,beverage,in_transit,163,12,1956
2022-10-01,classic,plus,beverage,in_transit,166,12,1992
2022-11-01,classic,plus,beverage,in_transit,161,12,1932
2022-12-01,classic,plus,beverage,in_transit,186,12,2232
2023-01-01,classic,plus,beverage,in_transit,175,12,2100
2023-02-01,classic,plus,beverage,in_transit,168,12,2016
2023-03-01,classic,plus,beverage,in_transit,170,12,2040
2023-04-01,classic,plus,beverage,in_transit,187,12,2244
2023-05-01,classic,plus,beverage,in_transit,160,12,1920
2023-06-01,classic,plus,beverage,in_transit,175,12,2100
2023-07-01,classic,plus,beverage,in_transit,172,12,2064
2023-08-01,classic,plus,beverage,in_transit,176,12,2112
2023-09-01,classic,plus,beverage,in_transit,155,12,1860
2023-10-01,classic,plus,beverage,in_transit,185,12,2220
2023-11-01,classic,plus,beverage,in_transit,187,12,2244
2023-12-01,classic,plus,beverage,in_transit,174,12,2088
2024-01-01,classic,plus,beverage,in_transit,238,12,2856
2024-02-01,classic,plus,beverage,in_transit,249,12,2988
2024-03-01,classic,plus,beverage,in_transit,239,12,2868
2024-04-01,classic,plus,beverage,in_transit,213,12,2556
